acousticness,album,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_href,type,uri,valence,class
0.0109,Octavarium (U.S. Version),https://api.spotify.com/v1/audio-analysis/4TZo49HN2MkbWmHMTf4NcH,0.31,1.0,0.746,4TZo49HN2MkbWmHMTf4NcH,0.00153,5,0.103,0.2753866295720481,0,Octavarium,0.0467,0.6827176638422963,4,https://api.spotify.com/v1/tracks/4TZo49HN2MkbWmHMTf4NcH,audio_features,spotify:track:4TZo49HN2MkbWmHMTf4NcH,0.0723,1
0.0801,Lykaia,https://api.spotify.com/v1/audio-analysis/5dTOTVPgdnEqFcLr3OSHuB,0.274,0.2746185187477443,0.347,5dTOTVPgdnEqFcLr3OSHuB,0.0117,9,0.157,0.3809835529007446,0,Lucidity,0.031,0.73679859069687,3,https://api.spotify.com/v1/tracks/5dTOTVPgdnEqFcLr3OSHuB,audio_features,spotify:track:5dTOTVPgdnEqFcLr3OSHuB,0.16,1
0.0261,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/4zD2BlMZPd7E1DVUEnGpSW,0.468,0.19978609372794265,0.382,4zD2BlMZPd7E1DVUEnGpSW,0.733,0,0.633,0.5225840765894771,1,Index,0.0361,0.4057366418813764,4,https://api.spotify.com/v1/tracks/4zD2BlMZPd7E1DVUEnGpSW,audio_features,spotify:track:4zD2BlMZPd7E1DVUEnGpSW,0.117,1
0.638,Schoolyard Ghosts (Remaster),https://api.spotify.com/v1/audio-analysis/2A0gV6EwhpnI7sbROcx3w3,0.431,0.28345084502017714,0.192,2A0gV6EwhpnI7sbROcx3w3,0.878,0,0.184,0.5474183782014566,1,All Sweet Things,0.0301,0.3919192028358983,4,https://api.spotify.com/v1/tracks/2A0gV6EwhpnI7sbROcx3w3,audio_features,spotify:track:2A0gV6EwhpnI7sbROcx3w3,0.0463,1
0.0209,Night,https://api.spotify.com/v1/audio-analysis/621f92sMjt8Ip6nW1PWYdS,0.391,0.27449890925881754,0.368,621f92sMjt8Ip6nW1PWYdS,0.0106,7,0.108,0.48641682350053184,0,Chequered Light Buildings,0.0317,0.7891719263358118,4,https://api.spotify.com/v1/tracks/621f92sMjt8Ip6nW1PWYdS,audio_features,spotify:track:621f92sMjt8Ip6nW1PWYdS,0.0396,1
0.00415,The Raven That Refused to Sing (And Other Stories),https://api.spotify.com/v1/audio-analysis/6qfovhuEiazhpsIe4UqirU,0.303,0.42686679466736394,0.54,6qfovhuEiazhpsIe4UqirU,0.134,4,0.123,0.44533998854430895,1,The Holy Drinker,0.0385,0.5840070032854919,4,https://api.spotify.com/v1/tracks/6qfovhuEiazhpsIe4UqirU,audio_features,spotify:track:6qfovhuEiazhpsIe4UqirU,0.101,1
0.36,Rainbow�s End � A Camel Anthology 1973 � 1985,https://api.spotify.com/v1/audio-analysis/3i039fT63oBc3YittQ1lEU,0.362,0.23488869711191762,0.316,3i039fT63oBc3YittQ1lEU,0.736,2,0.126,0.6193028393748465,0,Mystic Queen,0.032,0.7067428237938786,4,https://api.spotify.com/v1/tracks/3i039fT63oBc3YittQ1lEU,audio_features,spotify:track:3i039fT63oBc3YittQ1lEU,0.125,1
0.0836,Second Life Syndrome,https://api.spotify.com/v1/audio-analysis/2pemRVQh3eLi4GdIIXffgb,0.276,0.653902294346435,0.64,2pemRVQh3eLi4GdIIXffgb,0.542,2,0.178,0.32734637100073644,0,Second Life Syndrome,0.0406,0.6010775116721425,4,https://api.spotify.com/v1/tracks/2pemRVQh3eLi4GdIIXffgb,audio_features,spotify:track:2pemRVQh3eLi4GdIIXffgb,0.127,1
0.0732,Dead End Kings - Deluxe Edition,https://api.spotify.com/v1/audio-analysis/08P0nPOKsNdQ7JLVwBqnBi,0.502,0.17098593684479904,0.397,08P0nPOKsNdQ7JLVwBqnBi,0.0155,5,0.1,0.3845429997545209,0,The Racing Heart,0.0273,0.5401067784886737,4,https://api.spotify.com/v1/tracks/08P0nPOKsNdQ7JLVwBqnBi,audio_features,spotify:track:08P0nPOKsNdQ7JLVwBqnBi,0.0833,1
0.155,English Electric (Part One),https://api.spotify.com/v1/audio-analysis/4IcEBPHjmpQIRk1WZKfOdO,0.437,0.35624156388015965,0.554,4IcEBPHjmpQIRk1WZKfOdO,0.00101,11,0.0612,0.31184027493658456,0,The First Rebreather,0.0305,0.7834061040982188,4,https://api.spotify.com/v1/tracks/4IcEBPHjmpQIRk1WZKfOdO,audio_features,spotify:track:4IcEBPHjmpQIRk1WZKfOdO,0.145,1
0.642,English Electric (Part One),https://api.spotify.com/v1/audio-analysis/7CmmKJqGvTKYTTKlz6EPya,0.225,0.30344649179110345,0.47,7CmmKJqGvTKYTTKlz6EPya,0.00286,9,0.192,0.3209230013910482,1,Winchester from St Giles' Hill,0.0324,0.8647004150095106,4,https://api.spotify.com/v1/tracks/7CmmKJqGvTKYTTKlz6EPya,audio_features,spotify:track:7CmmKJqGvTKYTTKlz6EPya,0.127,1
0.24,Dead Air for Radios,https://api.spotify.com/v1/audio-analysis/6TZvf9EagULDSRsUM7XnQt,0.56,0.20312264214579423,0.435,6TZvf9EagULDSRsUM7XnQt,0.101,0,0.124,0.3672776368545946,1,Colorblind,0.0323,0.7999200242088881,4,https://api.spotify.com/v1/tracks/6TZvf9EagULDSRsUM7XnQt,audio_features,spotify:track:6TZvf9EagULDSRsUM7XnQt,0.175,1
0.0366,Dead Air for Radios,https://api.spotify.com/v1/audio-analysis/60Evtx3MICRBjDGgMX04Co,0.67,0.20124991915928436,0.617,60Evtx3MICRBjDGgMX04Co,0.256,2,0.0824,0.3596268717780869,0,Undertow,0.0273,0.6380392962130381,4,https://api.spotify.com/v1/tracks/60Evtx3MICRBjDGgMX04Co,audio_features,spotify:track:60Evtx3MICRBjDGgMX04Co,0.738,1
0.767,Buried alive,https://api.spotify.com/v1/audio-analysis/5jd2emRSQRd05iNxDXbCPs,0.329,0.3779569447564104,0.325,5jd2emRSQRd05iNxDXbCPs,0.0559,2,0.921,0.5590786351362409,0,Ifran klarhet till klarhet,0.0712,0.8104897976828634,4,https://api.spotify.com/v1/tracks/5jd2emRSQRd05iNxDXbCPs,audio_features,spotify:track:5jd2emRSQRd05iNxDXbCPs,0.267,1
0.322,Intimate Connection,https://api.spotify.com/v1/audio-analysis/2RYQ6GVwDM9QtNOy4fgvAG,0.845,0.5468979126947662,0.33,2RYQ6GVwDM9QtNOy4fgvAG,0.714,9,0.0432,0.50364438969305,0,Tonight,0.044,0.5166399496474336,4,https://api.spotify.com/v1/tracks/2RYQ6GVwDM9QtNOy4fgvAG,audio_features,spotify:track:2RYQ6GVwDM9QtNOy4fgvAG,0.883,0
0.238,Back In The Day: The Best Of Bootsy,https://api.spotify.com/v1/audio-analysis/42rFOQqHmXf9IkdwVqkooK,0.477,0.5237064147183449,0.566,42rFOQqHmXf9IkdwVqkooK,0.0,2,0.122,0.4200116346713205,1,I'd Rather Be With You,0.335,0.8256394874266102,4,https://api.spotify.com/v1/tracks/42rFOQqHmXf9IkdwVqkooK,audio_features,spotify:track:42rFOQqHmXf9IkdwVqkooK,0.778,0
0.087,Commodores,https://api.spotify.com/v1/audio-analysis/5VJjhHyG8NZ5xdgG6uTb3P,0.845,0.3677350528911915,0.783,5VJjhHyG8NZ5xdgG6uTb3P,0.00466,4,0.0321,0.3593060260753516,0,Brick House,0.0666,0.5307081813085766,4,https://api.spotify.com/v1/tracks/5VJjhHyG8NZ5xdgG6uTb3P,audio_features,spotify:track:5VJjhHyG8NZ5xdgG6uTb3P,0.577,0
0.0238,Legends,https://api.spotify.com/v1/audio-analysis/6gmRPsNgsK6T0xPmsv8jzU,0.903,0.5331421539891524,0.463,6gmRPsNgsK6T0xPmsv8jzU,0.107,5,0.0826,0.3152995927865038,0,I'm In Love,0.0837,0.5651337981766863,4,https://api.spotify.com/v1/tracks/6gmRPsNgsK6T0xPmsv8jzU,audio_features,spotify:track:6gmRPsNgsK6T0xPmsv8jzU,0.733,0
0.297,Body Talk,https://api.spotify.com/v1/audio-analysis/1EOlxJCq3fXCIvqWJm1xrO,0.698,0.4854001299174549,0.432,1EOlxJCq3fXCIvqWJm1xrO,0.00762,2,0.0485,0.5923416487013653,1,Flashback,0.0375,0.5415310327193336,4,https://api.spotify.com/v1/tracks/1EOlxJCq3fXCIvqWJm1xrO,audio_features,spotify:track:1EOlxJCq3fXCIvqWJm1xrO,0.679,0
0.0644,100 80s,https://api.spotify.com/v1/audio-analysis/5raFCl4hSyGkrnPE6UY9cj,0.85,0.5856759844591966,0.499,5raFCl4hSyGkrnPE6UY9cj,1.65e-05,9,0.0995,0.3763473975977826,0,Walking Into Sunshine,0.153,0.54995918688473,4,https://api.spotify.com/v1/tracks/5raFCl4hSyGkrnPE6UY9cj,audio_features,spotify:track:5raFCl4hSyGkrnPE6UY9cj,0.834,0
0.54,The Best of Kano,https://api.spotify.com/v1/audio-analysis/41FtRk7igTgYHkn5V8kxaz,0.872,0.4946703916711997,0.514,41FtRk7igTgYHkn5V8kxaz,0.00676,9,0.075,0.43174896485644876,0,Can't Hold Back Your Loving - Extended Album Version,0.0758,0.5262974145137339,4,https://api.spotify.com/v1/tracks/41FtRk7igTgYHkn5V8kxaz,audio_features,spotify:track:41FtRk7igTgYHkn5V8kxaz,0.798,0
0.114,Cutie Pie,https://api.spotify.com/v1/audio-analysis/3kim6v8wY7HLPaNmw99SxD,0.878,0.578982947013747,0.535,3kim6v8wY7HLPaNmw99SxD,8.45e-06,2,0.0419,0.3465763268658249,1,Cutie Pie,0.056,0.5039928011565354,4,https://api.spotify.com/v1/tracks/3kim6v8wY7HLPaNmw99SxD,audio_features,spotify:track:3kim6v8wY7HLPaNmw99SxD,0.958,0
0.0378,Random Access Memories,https://api.spotify.com/v1/audio-analysis/69kOkLUCkxIZYexIgSG8rq,0.81,0.6506910446736484,0.793,69kOkLUCkxIZYexIgSG8rq,1.82e-06,6,0.072,0.3218013208773911,0,Get Lucky,0.0403,0.5706411101167354,4,https://api.spotify.com/v1/tracks/69kOkLUCkxIZYexIgSG8rq,audio_features,spotify:track:69kOkLUCkxIZYexIgSG8rq,0.863,0
0.29,Nights (Feel Like Getting Down),https://api.spotify.com/v1/audio-analysis/7sVM7pkTzJkHLIsK2jetXV,0.883,0.40444641609145626,0.82,7sVM7pkTzJkHLIsK2jetXV,0.00037,9,0.114,0.2062758785887828,0,Nights (Feel Like Gettin' Down),0.13,0.5675875023356903,4,https://api.spotify.com/v1/tracks/7sVM7pkTzJkHLIsK2jetXV,audio_features,spotify:track:7sVM7pkTzJkHLIsK2jetXV,0.839,0
0.17,Subways,https://api.spotify.com/v1/audio-analysis/4T9SPNw54GY4PB0Df5AEON,0.502,0.3360725143604558,0.867,4T9SPNw54GY4PB0Df5AEON,0.0247,8,0.638,0.2316668377647743,1,Subways,0.0614,0.5496887385305311,3,https://api.spotify.com/v1/tracks/4T9SPNw54GY4PB0Df5AEON,audio_features,spotify:track:4T9SPNw54GY4PB0Df5AEON,0.547,0
0.705,By Your Side,https://api.spotify.com/v1/audio-analysis/4qPTaehSZWKeaIgiIyprLs,0.831,0.3798712444085323,0.794,4qPTaehSZWKeaIgiIyprLs,3.4e-05,2,0.0978,0.1266468192861787,0,Baby I'm Yours (feat. Irfane),0.0752,0.5806034440368596,4,https://api.spotify.com/v1/tracks/4qPTaehSZWKeaIgiIyprLs,audio_features,spotify:track:4qPTaehSZWKeaIgiIyprLs,0.735,0
0.000252,The Best Of INXS,https://api.spotify.com/v1/audio-analysis/0iGT97GWnVHTV5joSyZPze,0.276,0.4683136960811755,0.883,0iGT97GWnVHTV5joSyZPze,0.462,9,0.0973,0.1924853711117955,1,Don't Change,0.0446,0.8066835164186736,4,https://api.spotify.com/v1/tracks/0iGT97GWnVHTV5joSyZPze,audio_features,spotify:track:0iGT97GWnVHTV5joSyZPze,0.164,0
0.0246,The Very Very Best Of Crowded House (Deluxe),https://api.spotify.com/v1/audio-analysis/1fiDe8sb2DMEU4JGPOIEB1,0.443,0.4196140148894557,0.732,1fiDe8sb2DMEU4JGPOIEB1,2.09e-05,8,0.0675,0.23091400609109264,1,Don't Dream It's Over,0.0408,0.3971607840051926,4,https://api.spotify.com/v1/tracks/1fiDe8sb2DMEU4JGPOIEB1,audio_features,spotify:track:1fiDe8sb2DMEU4JGPOIEB1,0.489,0
0.379,Hot Space,https://api.spotify.com/v1/audio-analysis/7rgZTzcjofQJY5kz9FO3OS,0.664,0.4346548649509817,0.511,7rgZTzcjofQJY5kz9FO3OS,0.0,2,0.0884,0.43332306744687404,1,Under Pressure,0.0585,0.5581414789099456,4,https://api.spotify.com/v1/tracks/7rgZTzcjofQJY5kz9FO3OS,audio_features,spotify:track:7rgZTzcjofQJY5kz9FO3OS,0.494,0
0.551,Face Value (Deluxe Editon),https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,0.446,0.592291564343468,0.239,18AXbzPzBS8Y3AkgSxzJPb,4.1e-06,0,0.0697,0.47719262224959796,1,In The Air Tonight - 2015 Remastered,0.0316,0.9318519319846975,4,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,audio_features,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,0.298,0
0.000211,The Joshua Tree (Deluxe Edition Remastered),https://api.spotify.com/v1/audio-analysis/5JGEAz15LkPoOtFHttDtVs,0.539,0.5202331472591466,0.448,5JGEAz15LkPoOtFHttDtVs,0.405,2,0.149,0.4026280669335797,1,With Or Without You - Remastered 2007,0.0325,0.5416293775754059,4,https://api.spotify.com/v1/tracks/5JGEAz15LkPoOtFHttDtVs,audio_features,spotify:track:5JGEAz15LkPoOtFHttDtVs,0.137,0
0.0591,Slippery When Wet,https://api.spotify.com/v1/audio-analysis/2tyW1uBUnYMKAFEfKDKi9B,0.559,0.44064022195112074,0.687,2tyW1uBUnYMKAFEfKDKi9B,3.59e-05,0,0.0896,0.3734045101461178,1,Livin' On A Prayer,0.0311,0.6031785057482568,4,https://api.spotify.com/v1/tracks/2tyW1uBUnYMKAFEfKDKi9B,audio_features,spotify:track:2tyW1uBUnYMKAFEfKDKi9B,0.854,0
0.963,Westworld: Season 1 (Music from the HBO� Series),https://api.spotify.com/v1/audio-analysis/21IbySSBxLZoLIhvf8HNQi,0.166,0.46772044157851467,0.075,21IbySSBxLZoLIhvf8HNQi,0.944,11,0.0783,0.7092358758512131,0,Bicameral Mind,0.0365,0.6632426265944159,3,https://api.spotify.com/v1/tracks/21IbySSBxLZoLIhvf8HNQi,audio_features,spotify:track:21IbySSBxLZoLIhvf8HNQi,0.0374,0
0.989,The Last of Us,https://api.spotify.com/v1/audio-analysis/5PvWM8RrfJ1vNBoRHviWMB,0.163,0.3306962554550368,0.00374,5PvWM8RrfJ1vNBoRHviWMB,0.945,6,0.0982,0.9304315094275059,0,Home,0.05,0.360178200879203,4,https://api.spotify.com/v1/tracks/5PvWM8RrfJ1vNBoRHviWMB,audio_features,spotify:track:5PvWM8RrfJ1vNBoRHviWMB,0.161,0
0.986,Hotline Miami: The Takedown EP,https://api.spotify.com/v1/audio-analysis/4e6tEXni2K0cZYFmku6Htf,0.433,0.2365976414172621,0.244,4e6tEXni2K0cZYFmku6Htf,0.757,0,0.111,0.4034835574718544,0,Flatline,0.0344,0.49235860468318204,4,https://api.spotify.com/v1/tracks/4e6tEXni2K0cZYFmku6Htf,audio_features,spotify:track:4e6tEXni2K0cZYFmku6Htf,0.035,0
0.968,Drive Streaming Edition (Original Motion Picture Soundtrack),https://api.spotify.com/v1/audio-analysis/5f9FtptYX3YSE45n8PuonL,0.238,0.21746738420534703,0.0543,5f9FtptYX3YSE45n8PuonL,0.948,0,0.0799,0.8975464531362283,1,I Drive,0.0402,0.35607230313818433,3,https://api.spotify.com/v1/tracks/5f9FtptYX3YSE45n8PuonL,audio_features,spotify:track:5f9FtptYX3YSE45n8PuonL,0.0352,0
0.471,The Danish Girl (Original Motion Picture Soundtrack),https://api.spotify.com/v1/audio-analysis/62qJB1cZ913YPiKTj75Drl,0.0778,0.4167216791390944,0.111,62qJB1cZ913YPiKTj75Drl,0.629,7,0.274,0.5542209903158472,0,The Mirror,0.0389,0.3603355526489187,4,https://api.spotify.com/v1/tracks/62qJB1cZ913YPiKTj75Drl,audio_features,spotify:track:62qJB1cZ913YPiKTj75Drl,0.0399,0
0.943,Logan (Original Motion Picture Soundtrack),https://api.spotify.com/v1/audio-analysis/5HGtsQcIq2wnFQ85cyPowh,0.478,0.24866165657077774,0.182,5HGtsQcIq2wnFQ85cyPowh,0.351,7,0.0725,0.5146973274475585,1,Main Titles,0.0355,0.3506239981117788,4,https://api.spotify.com/v1/tracks/5HGtsQcIq2wnFQ85cyPowh,audio_features,spotify:track:5HGtsQcIq2wnFQ85cyPowh,0.0388,0
0.991,La La Land (Original Motion Picture Score),https://api.spotify.com/v1/audio-analysis/3EdoVT18WTQNKkdfIn9nkl,0.425,0.1666974736512262,0.0491,3EdoVT18WTQNKkdfIn9nkl,0.894,3,0.105,0.8092256099647538,1,It�s Over / Engagement Party,0.0465,0.37912925464433583,3,https://api.spotify.com/v1/tracks/3EdoVT18WTQNKkdfIn9nkl,audio_features,spotify:track:3EdoVT18WTQNKkdfIn9nkl,0.193,0
0.879,Swiss Army Man (Original Motion Picture Soundtrack),https://api.spotify.com/v1/audio-analysis/7GVzK9TrAucds3UCeguP7e,0.382,0.20754929557629306,0.172,7GVzK9TrAucds3UCeguP7e,3.75e-05,11,0.103,0.5405673613249837,1,River Rocket (feat. Paul Dano and Daniel Radcliffe),0.0358,0.6218984491016197,3,https://api.spotify.com/v1/tracks/7GVzK9TrAucds3UCeguP7e,audio_features,spotify:track:7GVzK9TrAucds3UCeguP7e,0.11,0
0.796,Swiss Army Man (Original Motion Picture Soundtrack),https://api.spotify.com/v1/audio-analysis/0YO6wqg2D0TGmO4yq7uiV3,0.163,0.2960903295995268,0.152,0YO6wqg2D0TGmO4yq7uiV3,0.986,8,0.0934,0.5528864250761387,0,Finale,0.0377,0.5355516654701376,3,https://api.spotify.com/v1/tracks/0YO6wqg2D0TGmO4yq7uiV3,audio_features,spotify:track:0YO6wqg2D0TGmO4yq7uiV3,0.0342,0
0.989,20th Century Women (Original Motion Picture Soundtrack),https://api.spotify.com/v1/audio-analysis/6cFrp5ccUVhyZl1K1aNwpV,0.174,0.30048780659551133,0.0404,6cFrp5ccUVhyZl1K1aNwpV,0.952,5,0.0648,0.7859904869452145,1,Everything On Television,0.0498,0.6677664899737418,4,https://api.spotify.com/v1/tracks/6cFrp5ccUVhyZl1K1aNwpV,audio_features,spotify:track:6cFrp5ccUVhyZl1K1aNwpV,0.0362,0
0.886,Spider-Man - Original Motion Picture Score,https://api.spotify.com/v1/audio-analysis/3Dz89fxRjwX50mpEeIggpt,0.167,0.33729247094901355,0.0979,3Dz89fxRjwX50mpEeIggpt,0.895,0,0.0927,0.5904253498956302,1,Farewell,0.038,0.5515917114955302,1,https://api.spotify.com/v1/tracks/3Dz89fxRjwX50mpEeIggpt,audio_features,spotify:track:3Dz89fxRjwX50mpEeIggpt,0.0637,0
0.98,"Stranger Things, Vol. 1 (A Netflix Original Series Soundtrack)",https://api.spotify.com/v1/audio-analysis/4cocLXeDOiFIPBgZCvJ3RF,0.129,0.253286225052944,0.0192,4cocLXeDOiFIPBgZCvJ3RF,0.872,11,0.0878,1.0,1,This Isn't You,0.0372,0.3927647689387606,4,https://api.spotify.com/v1/tracks/4cocLXeDOiFIPBgZCvJ3RF,audio_features,spotify:track:4cocLXeDOiFIPBgZCvJ3RF,0.0352,0
0.531,Stardew Valley (Original Game Soundtrack),https://api.spotify.com/v1/audio-analysis/5DVXRcMdA0YHSNyCl5hBAK,0.548,0.30437828864560174,0.193,5DVXRcMdA0YHSNyCl5hBAK,0.667,7,0.111,0.680388734900592,1,Mines (Crystal Bells),0.0348,0.4573675048926566,3,https://api.spotify.com/v1/tracks/5DVXRcMdA0YHSNyCl5hBAK,audio_features,spotify:track:5DVXRcMdA0YHSNyCl5hBAK,0.0895,0
0.994,Stardew Valley (Original Game Soundtrack),https://api.spotify.com/v1/audio-analysis/5oXVwGwCArQrkbxzUYTMtb,0.512,0.18678714838228122,0.0305,5oXVwGwCArQrkbxzUYTMtb,0.926,4,0.0875,0.7087568011497793,1,Mines (Cloth),0.0394,0.4670692249441893,4,https://api.spotify.com/v1/tracks/5oXVwGwCArQrkbxzUYTMtb,audio_features,spotify:track:5oXVwGwCArQrkbxzUYTMtb,0.154,0
0.904,Raw (Original Motion Picture Soundtrack),https://api.spotify.com/v1/audio-analysis/4RyIU3OzKpvgIN6Htafdfg,0.171,0.31121567881870177,0.196,4RyIU3OzKpvgIN6Htafdfg,0.878,5,0.106,0.5407042398111077,1,End Credits: Finale Reprise,0.0406,0.6135686397922956,3,https://api.spotify.com/v1/tracks/4RyIU3OzKpvgIN6Htafdfg,audio_features,spotify:track:4RyIU3OzKpvgIN6Htafdfg,0.0446,0
0.982,The Social Network,https://api.spotify.com/v1/audio-analysis/4R5yVjajdiX8m1EYhG0Yml,0.257,0.5010430364772301,0.152,4R5yVjajdiX8m1EYhG0Yml,0.894,10,0.0631,0.7590254251787976,1,Soft Trees Break the Fall,0.038,0.8697422381322345,3,https://api.spotify.com/v1/tracks/4R5yVjajdiX8m1EYhG0Yml,audio_features,spotify:track:4R5yVjajdiX8m1EYhG0Yml,0.0299,0
0.641,Game of Thrones (Music from the HBO� Series - Season 5),https://api.spotify.com/v1/audio-analysis/0Y7n1RE7g1kkPc6CQCdfuO,0.518,0.1639054806505731,0.612,0Y7n1RE7g1kkPc6CQCdfuO,0.894,5,0.0617,0.3920199842589741,0,Blood of the Dragon,0.0312,0.5506082629348071,3,https://api.spotify.com/v1/tracks/0Y7n1RE7g1kkPc6CQCdfuO,audio_features,spotify:track:0Y7n1RE7g1kkPc6CQCdfuO,0.733,0
0.67,The Incredibles,https://api.spotify.com/v1/audio-analysis/270S3DKYFMNksPsfLeTEAv,0.583,0.14817807493314886,0.508,270S3DKYFMNksPsfLeTEAv,0.757,3,0.119,0.31683947575539817,1,Life's Incredible Again,0.0354,0.5898527777504597,3,https://api.spotify.com/v1/tracks/270S3DKYFMNksPsfLeTEAv,audio_features,spotify:track:270S3DKYFMNksPsfLeTEAv,0.797,0
0.842,The Theory of Everything (Original Motion Picture Soundtrack),https://api.spotify.com/v1/audio-analysis/0kbLBB45YGGWNu3AUL6FIL,0.421,0.1209253361922215,0.117,0kbLBB45YGGWNu3AUL6FIL,0.948,2,0.116,0.6057899599630429,1,The Theory of Everything,0.04,0.5119390655271776,4,https://api.spotify.com/v1/tracks/0kbLBB45YGGWNu3AUL6FIL,audio_features,spotify:track:0kbLBB45YGGWNu3AUL6FIL,0.181,0
0.0462,Blurryface,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,0.734,0.35618683467915846,0.637,3CRDbSIZ4r5MsZ0YwxuEkn,2.29e-05,4,0.0602,0.19426479143140676,0,Stressed Out,0.141,0.8358181800300934,4,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.648,0
0.318,So Good,https://api.spotify.com/v1/audio-analysis/4LasgvllN0I6swXxeTHfyE,0.593,0.31808123537768485,0.211,4LasgvllN0I6swXxeTHfyE,0.0,4,0.101,0.28227765800910243,0,So Good,0.273,0.4721733229743418,5,https://api.spotify.com/v1/tracks/4LasgvllN0I6swXxeTHfyE,audio_features,spotify:track:4LasgvllN0I6swXxeTHfyE,0.834,0
0.0631,"Bang Gang 12s Compilation, Pt. 1: A Selection",https://api.spotify.com/v1/audio-analysis/0qZDOfTqF4OGaako5PopdQ,0.669,0.4107592073274853,0.714,0qZDOfTqF4OGaako5PopdQ,0.00214,11,0.117,0.18406734421517298,1,Shooting Stars - Original Mix,0.0395,0.6146405987234838,4,https://api.spotify.com/v1/tracks/0qZDOfTqF4OGaako5PopdQ,audio_features,spotify:track:0qZDOfTqF4OGaako5PopdQ,0.427,0
0.0512,Too Many Voices,https://api.spotify.com/v1/audio-analysis/4XGQUYPYfHpCMrO8BKOk5F,0.706,0.5975850844903556,0.625,4XGQUYPYfHpCMrO8BKOk5F,0.687,1,0.0816,0.34017725763953055,1,New Romantic,0.0355,0.4916210182626397,4,https://api.spotify.com/v1/tracks/4XGQUYPYfHpCMrO8BKOk5F,audio_features,spotify:track:4XGQUYPYfHpCMrO8BKOk5F,0.0635,0
0.699,Ecstasy,https://api.spotify.com/v1/audio-analysis/6NpzkIYecTgirnDViWoisp,0.706,0.4147975629034615,0.3,6NpzkIYecTgirnDViWoisp,0.0271,2,0.108,0.4865345789275571,0,The Moth & The Flame,0.0302,0.5355024930421014,4,https://api.spotify.com/v1/tracks/6NpzkIYecTgirnDViWoisp,audio_features,spotify:track:6NpzkIYecTgirnDViWoisp,0.0819,0
0.023,Technique Summer 2016 (100% Drum & Bass),https://api.spotify.com/v1/audio-analysis/07XfT0ua06R8CItt1kRnQw,0.687,0.5473749808556596,0.963,07XfT0ua06R8CItt1kRnQw,0.771,11,0.111,0.16586250556068852,0,Day I Left,0.0864,0.8606797596451716,4,https://api.spotify.com/v1/tracks/07XfT0ua06R8CItt1kRnQw,audio_features,spotify:track:07XfT0ua06R8CItt1kRnQw,0.283,0
0.206,Born To Die,https://api.spotify.com/v1/audio-analysis/5kMAugdkH2coRHRnW5FuDb,0.428,0.5039195286355322,0.654,5kMAugdkH2coRHRnW5FuDb,0.00014,4,0.196,0.22359100708346166,0,Born To Die,0.0342,0.4227255293411878,4,https://api.spotify.com/v1/tracks/5kMAugdkH2coRHRnW5FuDb,audio_features,spotify:track:5kMAugdkH2coRHRnW5FuDb,0.436,0
0.95,Coexist,https://api.spotify.com/v1/audio-analysis/1zuKjpp4t7BS8JPKi6mkQr,0.424,0.3021777897484918,0.157,1zuKjpp4t7BS8JPKi6mkQr,0.0593,9,0.101,0.6207781541936146,1,Angels,0.0428,0.4501096545145206,4,https://api.spotify.com/v1/tracks/1zuKjpp4t7BS8JPKi6mkQr,audio_features,spotify:track:1zuKjpp4t7BS8JPKi6mkQr,0.342,0
0.965,The Fault In Our Stars: Music From The Motion Picture,https://api.spotify.com/v1/audio-analysis/4TWywHo2zy1FF6vZewaPHW,0.406,0.33426458446659024,0.144,4TWywHo2zy1FF6vZewaPHW,2.42e-05,0,0.0857,0.33983506142422065,1,Not About Angels,0.0355,0.5727850279791115,4,https://api.spotify.com/v1/tracks/4TWywHo2zy1FF6vZewaPHW,audio_features,spotify:track:4TWywHo2zy1FF6vZewaPHW,0.226,0
0.205,Special Herbs Vol. 1 & 2,https://api.spotify.com/v1/audio-analysis/2h2gvXmfvbvoeSh0fVSxFJ,0.787,0.3593555530909968,0.967,2h2gvXmfvbvoeSh0fVSxFJ,0.894,6,0.0877,0.11278787256612942,0,Saffron,0.0715,0.9387606581237768,4,https://api.spotify.com/v1/tracks/2h2gvXmfvbvoeSh0fVSxFJ,audio_features,spotify:track:2h2gvXmfvbvoeSh0fVSxFJ,0.97,0
0.309,Still Your Girl,https://api.spotify.com/v1/audio-analysis/381tcoi1dZZl0TM2Yozz9K,0.626,0.4359082691227755,0.332,381tcoi1dZZl0TM2Yozz9K,0.231,9,0.0795,0.30729220134825314,1,Still Your Girl,0.0291,0.6194545794282229,4,https://api.spotify.com/v1/tracks/381tcoi1dZZl0TM2Yozz9K,audio_features,spotify:track:381tcoi1dZZl0TM2Yozz9K,0.164,0
